plate_no,rolling_date,scale,spec_long,spec_country,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_no,fur_input_row,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,fur_total_time,fur_ex_temp,rolling_method,rolling_temp,descaling_count,work_group
PLT_1162,04JAN2023:10:11:11,불량,BV-B,프랑스,C,19,2800,42900,적용,1호기,1열,1171,111,1165,60,243,1165,CR(제어압연),1002,10,1조
PLT_1163,04JAN2023:10:16:59,불량,AB/B,미국,C,19,2400,40000,적용,1호기,2열,1171,110,1167,61,272,1167,CR(제어압연),1023,10,1조
PLT_1164,04JAN2023:10:27:48,불량,JS-SM490YB,일본,C,20,2600,48900,적용,3호기,1열,1171,92,1166,56,206,1166,CR(제어압연),1015,8,1조
PLT_1165,04JAN2023:10:38:16,불량,KS-SS400,한국,C,20,2500,41100,적용,2호기,1열,1166,114,1165,60,240,1165,CR(제어압연),1021,8,1조
PLT_1166,04JAN2023:10:52:46,불량,KS-SM400B,한국,C,20,2700,46000,적용,2호기,2열,1159,95,1165,65,229,1165,CR(제어압연),1011,7,1조
PLT_1167,04JAN2023:11:03:14,불량,KS-SS400,한국,C,20,2700,46000,적용,2호기,2열,1159,95,1165,65,233,1165,CR(제어압연),1011,8,1조
PLT_1168,04JAN2023:11:08:38,불량,JS-SM490YB,일본,C,20,2400,42700,적용,3호기,2열,1172,80,1169,72,238,1169,CR(제어압연),1013,8,1조
PLT_1169,04JAN2023:11:20:47,불량,JS-SM490YB,일본,C,20,2600,48800,적용,1호기,2열,1162,111,1164,69,273,1164,CR(제어압연),1019,8,1조
PLT_1170,04JAN2023:11:34:37,불량,JS-SM490YB,일본,C,20,2600,48800,적용,1호기,1열,1169,76,1166,74,241,1166,CR(제어압연),1006,8,1조
PLT_1171,04JAN2023:11:46:24,불량,JS-SM490YB,일본,C,20,2600,44800,적용,2호기,1열,1176,94,1170,59,256,1170,CR(제어압연),1026,8,1조
PLT_1172,04JAN2023:11:51:54,불량,JS-SM490YB,일본,C,20,2500,38700,적용,2호기,2열,1171,91,1170,57,235,1170,CR(제어압연),1027,7,1조
PLT_1173,04JAN2023:12:01:11,불량,JS-SM490YB,일본,C,20,2600,45800,적용,3호기,1열,1175,91,1167,60,214,1167,CR(제어압연),1020,8,1조
PLT_1174,04JAN2023:12:08:37,불량,JS-SM490YB,일본,C,20,2600,48800,적용,3호기,2열,1175,88,1169,61,250,1169,CR(제어압연),1014,8,1조
PLT_1175,04JAN2023:12:17:13,불량,JS-SM490YB,일본,C,20,2500,33500,적용,1호기,1열,1173,57,1168,73,210,1168,CR(제어압연),1022,8,1조
PLT_1176,04JAN2023:12:27:46,불량,KR-A,한국,C,21,2700,49900,적용,3호기,1열,1167,78,1165,63,231,1165,CR(제어압연),1007,8,1조
PLT_1177,04JAN2023:12:40:22,불량,JS-SS400,일본,C,22,2600,50000,적용,3호기,2열,1171,89,1167,50,214,1167,CR(제어압연),1007,8,1조
PLT_1178,04JAN2023:12:52:37,불량,LR-A,영국,C,22,2600,50000,적용,3호기,2열,1171,89,1167,50,244,1167,CR(제어압연),1007,8,1조
PLT_1179,04JAN2023:13:05:47,불량,NV-A,영국,C,22,2600,50000,적용,3호기,2열,1171,89,1167,50,198,1167,CR(제어압연),1007,8,1조
PLT_1180,04JAN2023:13:16:02,불량,JS-SM490YB,일본,C,20,2600,36500,적용,2호기,1열,1176,73,1169,56,200,1169,CR(제어압연),1017,7,1조
PLT_1181,04JAN2023:13:28:55,불량,BV-B,프랑스,C,20,2600,42100,적용,2호기,2열,1175,85,1167,58,245,1167,CR(제어압연),1006,8,1조
PLT_1182,04JAN2023:13:35:23,불량,LR-B,영국,C,20,2600,42100,적용,2호기,2열,1175,85,1167,58,244,1167,CR(제어압연),1006,8,1조
PLT_1183,04JAN2023:13:46:32,불량,KR-A,한국,C,23,2800,43500,적용,1호기,2열,1174,58,1169,82,224,1169,CR(제어압연),1007,8,1조
PLT_1184,04JAN2023:13:59:30,불량,JS-SS400,일본,C,25,2500,31400,적용,1호기,1열,1166,73,1164,57,233,1164,CR(제어압연),1022,8,1조
PLT_1185,04JAN2023:14:07:29,불량,KS-SM400A,한국,C,30,2500,37800,적용,3호기,1열,1168,89,1164,50,213,1164,CR(제어압연),1031,7,1조
PLT_1186,04JAN2023:14:16:14,불량,JS-SS400,일본,C,35,2500,31200,적용,1호기,2열,1159,61,1162,72,218,1162,CR(제어압연),1030,8,1조
PLT_1187,04JAN2023:14:22:34,불량,JS-SS400,일본,C,35,2500,31200,적용,3호기,2열,1164,79,1167,61,239,1167,CR(제어압연),1062,8,1조
PLT_1188,04JAN2023:14:28:38,불량,JS-SS400,일본,C,40,2500,25100,적용,2호기,1열,1174,74,1167,60,228,1167,CR(제어압연),1078,6,1조
PLT_1189,04JAN2023:14:34:33,불량,JS-SS400,일본,C,40,2500,25100,적용,2호기,2열,1167,77,1165,58,222,1165,CR(제어압연),1066,6,1조
PLT_1190,04JAN2023:14:41:11,불량,JS-SS400,일본,C,55,2500,15300,적용,1호기,1열,1155,77,1155,55,229,1155,CR(제어압연),1056,6,1조
PLT_1191,04JAN2023:14:52:02,불량,KS-SM490B,한국,C,35,2000,29900,적용,2호기,1열,1162,80,1162,47,207,1162,CR(제어압연),1054,8,1조
PLT_1192,04JAN2023:15:01:42,불량,JS-SS400,일본,C,80,2500,10500,적용,1호기,2열,1157,68,1159,67,221,1159,CR(제어압연),1068,6,1조
PLT_1193,04JAN2023:15:10:55,불량,JS-SM490A,일본,C,40,2200,33400,적용,3호기,1열,1155,73,1161,55,213,1161,CR(제어압연),1054,6,1조
PLT_1194,04JAN2023:15:21:42,불량,KS-SM490B,한국,C,35,2000,29900,적용,2호기,2열,1159,83,1160,52,232,1160,CR(제어압연),1053,8,1조
PLT_1195,04JAN2023:15:27:53,양품,V42JBN3,한국,C,32,2200,37400,적용,3호기,2열,1172,78,1167,52,227,1167,CR(제어압연),902,8,1조
PLT_1196,04JAN2023:15:38:34,양품,V42JBN3,한국,C,32,2200,37400,적용,1호기,1열,1163,77,1160,64,202,1160,CR(제어압연),907,8,1조
PLT_1197,04JAN2023:15:52:38,불량,AB/A,미국,C,21,2200,41700,적용,3호기,1열,1174,76,1167,49,223,1167,CR(제어압연),1037,8,1조
PLT_1198,04JAN2023:16:02:55,불량,KR-A,한국,C,21,2200,41700,적용,3호기,1열,1174,76,1167,49,229,1167,CR(제어압연),1037,8,1조
PLT_1199,04JAN2023:16:12:33,불량,V42JBN3,한국,C,32,2200,37400,미적용,1호기,2열,1166,75,1166,72,251,1166,CR(제어압연),901,8,1조
PLT_1200,04JAN2023:16:18:08,양품,JS-SM490YB,일본,C,20,2600,44600,적용,3호기,2열,1173,78,1167,55,201,1167,CR(제어압연),976,8,1조
PLT_1201,04JAN2023:16:23:49,불량,KR-A,한국,C,22,2300,36500,적용,2호기,1열,1162,74,1163,65,221,1163,CR(제어압연),1005,8,1조
PLT_1202,04JAN2023:16:30:18,불량,LR-A,영국,C,22,2300,36500,적용,2호기,1열,1162,74,1163,65,206,1163,CR(제어압연),1005,7,1조
PLT_1203,04JAN2023:16:39:25,불량,A516-60,미국,C,22,2200,36500,적용,2호기,2열,1164,71,1165,73,236,1165,CR(제어압연),1006,8,1조
PLT_1204,04JAN2023:16:48:22,불량,KS-SM400B,한국,C,22,2200,36500,적용,2호기,2열,1164,71,1165,73,222,1165,CR(제어압연),1006,8,1조
PLT_1205,04JAN2023:16:58:27,불량,JS-SM490YB,일본,C,20,2600,45600,적용,1호기,1열,1165,78,1163,71,242,1163,CR(제어압연),1004,8,1조
PLT_1206,04JAN2023:17:04:51,불량,JS-SM490YB,일본,C,20,2200,41700,적용,3호기,1열,1170,66,1167,60,207,1167,CR(제어압연),1018,8,1조
PLT_1207,04JAN2023:17:18:04,불량,JS-SM490YB,일본,C,20,2200,43100,적용,3호기,2열,1171,65,1167,64,221,1167,CR(제어압연),1030,8,1조
PLT_1208,04JAN2023:17:25:19,불량,JS-SS400,일본,C,20,2200,36700,적용,1호기,2열,1171,99,1167,54,215,1167,CR(제어압연),1005,8,1조
PLT_1209,04JAN2023:17:39:49,불량,JS-SM490YB,일본,C,20,2000,42800,적용,2호기,1열,1165,76,1165,62,217,1165,CR(제어압연),1024,8,1조
PLT_1210,04JAN2023:17:45:11,불량,LR-B,영국,C,20,2200,43500,적용,2호기,2열,1161,62,1166,75,230,1166,CR(제어압연),1027,8,1조
PLT_1211,04JAN2023:17:54:22,불량,JS-SM490YB,일본,C,20,2200,42100,적용,1호기,2열,1177,88,1171,58,221,1171,CR(제어압연),1035,8,1조
PLT_1212,04JAN2023:18:06:42,불량,JS-SM490YB,일본,C,20,2200,43700,적용,1호기,1열,1169,77,1165,73,232,1165,CR(제어압연),1031,8,1조
PLT_1213,04JAN2023:18:16:04,불량,BV-AH32,프랑스,C,20,2100,43800,적용,2호기,1열,1161,74,1162,54,215,1162,CR(제어압연),1016,10,1조
PLT_1214,04JAN2023:18:28:16,불량,JS-SM490YA,일본,C,19,2000,38800,적용,2호기,2열,1172,72,1166,54,231,1166,CR(제어압연),1027,10,1조
PLT_1215,04JAN2023:18:34:53,불량,JS-SM490YB,일본,C,20,2000,40800,적용,3호기,1열,1170,67,1166,64,217,1166,CR(제어압연),1035,8,1조
PLT_1216,04JAN2023:18:43:14,불량,BV-AH32,프랑스,C,19,2100,43700,적용,3호기,2열,1147,56,1161,73,214,1161,CR(제어압연),1017,10,1조
PLT_1217,04JAN2023:18:48:16,불량,JS-SM490YA,일본,C,19,2000,38800,적용,1호기,1열,1164,76,1162,69,223,1162,CR(제어압연),1029,10,1조
PLT_1218,04JAN2023:19:02:39,불량,BV-B,프랑스,C,18,2200,43600,적용,1호기,2열,1166,80,1165,61,231,1165,CR(제어압연),1014,10,2조
PLT_1219,04JAN2023:19:13:03,불량,JS-SS400,일본,C,18,2400,42300,적용,2호기,1열,1156,66,1163,61,225,1163,CR(제어압연),1010,10,2조
PLT_1220,04JAN2023:19:26:46,불량,KS-SM400B,한국,C,18,2400,42300,적용,2호기,1열,1156,66,1163,61,230,1163,CR(제어압연),1010,10,2조
PLT_1221,04JAN2023:19:34:02,불량,BV-B,프랑스,C,18,2300,40400,적용,2호기,2열,1160,65,1165,61,214,1165,CR(제어압연),1015,10,2조
PLT_1222,04JAN2023:19:44:09,양품,JS-SM490YB,일본,C,16,2200,43600,적용,3호기,2열,1163,57,1166,67,228,1166,CR(제어압연),0,10,2조
PLT_1223,04JAN2023:19:56:39,양품,JS-SM490YB,일본,C,16,2200,43600,적용,3호기,1열,1169,64,1164,61,188,1164,CR(제어압연),0,10,2조
PLT_1224,04JAN2023:20:08:13,양품,JS-SM490YB,일본,C,16,2200,43600,적용,1호기,1열,1166,68,1161,103,266,1161,CR(제어압연),999,10,2조
PLT_1225,04JAN2023:20:19:16,양품,JS-SM490YB,일본,C,16,2300,43200,적용,1호기,2열,1176,85,1165,87,276,1165,CR(제어압연),1000,10,2조
PLT_1226,04JAN2023:20:26:51,양품,JS-SM400B,일본,C,20,2700,54300,적용,3호기,1열,1159,70,1157,89,264,1157,CR(제어압연),991,8,2조
PLT_1227,04JAN2023:20:34:28,양품,KS-SM400B,한국,C,20,2700,54300,적용,3호기,1열,1159,70,1157,89,246,1157,CR(제어압연),991,8,2조
PLT_1228,04JAN2023:20:47:08,양품,KS-SS400,한국,C,20,2700,54300,적용,3호기,1열,1159,70,1157,89,229,1157,CR(제어압연),991,8,2조
PLT_1229,04JAN2023:20:58:19,양품,KR-A,한국,C,23,2800,46400,적용,3호기,2열,1163,68,1159,83,228,1159,CR(제어압연),995,8,2조
PLT_1230,04JAN2023:21:11:07,양품,KS-SM490B,한국,C,14,2800,50200,적용,2호기,1열,1143,59,1156,103,256,1156,CR(제어압연),945,10,2조
PLT_1231,04JAN2023:21:22:23,양품,KS-SM490B,한국,C,14,2800,50300,적용,2호기,2열,1161,78,1157,83,238,1157,CR(제어압연),941,10,2조
PLT_1232,04JAN2023:21:36:58,양품,AB/AH32,미국,C,16,2700,48800,적용,1호기,1열,1169,64,1158,94,213,1158,CR(제어압연),962,10,2조
PLT_1233,04JAN2023:21:44:21,양품,BV-AH32,프랑스,C,16,2700,53000,적용,1호기,2열,1176,84,1163,78,242,1163,CR(제어압연),952,10,2조
PLT_1234,04JAN2023:21:55:47,양품,GL-A32,독일,C,16,2700,53000,적용,1호기,2열,1176,84,1163,78,252,1163,CR(제어압연),952,10,2조
PLT_1235,04JAN2023:22:04:41,양품,LR-AH32,영국,C,16,2700,53000,적용,1호기,2열,1176,84,1163,78,237,1163,CR(제어압연),952,10,2조
PLT_1236,04JAN2023:22:11:20,양품,KR-A,한국,C,23,2800,46400,적용,3호기,1열,1161,68,1156,85,213,1156,CR(제어압연),979,8,2조
PLT_1237,04JAN2023:22:20:33,양품,KR-A,한국,C,23,2800,46400,적용,3호기,2열,1163,68,1158,85,224,1158,CR(제어압연),993,8,2조
PLT_1238,04JAN2023:22:26:18,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,2열,1167,81,1157,80,230,1157,CR(제어압연),1038,8,2조
PLT_1239,04JAN2023:22:36:04,불량,CCS-B,프랑스,C,30,2200,38900,적용,2호기,1열,1155,74,1153,92,249,1153,CR(제어압연),1004,8,2조
PLT_1240,04JAN2023:22:46:57,불량,LR-A,영국,C,30,2200,38900,적용,2호기,1열,1155,74,1153,92,256,1153,CR(제어압연),1004,8,2조
PLT_1241,04JAN2023:22:55:30,불량,NV-B,영국,C,30,2200,38900,적용,2호기,1열,1155,74,1153,92,261,1153,CR(제어압연),1004,8,2조
PLT_1242,04JAN2023:23:05:25,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,1열,1164,66,1158,92,237,1158,CR(제어압연),1022,8,2조
PLT_1243,04JAN2023:23:13:02,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,1열,1162,78,1156,78,250,1156,CR(제어압연),1043,6,2조
PLT_1244,04JAN2023:23:18:31,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,2열,1163,61,1159,87,217,1159,CR(제어압연),1024,8,2조
PLT_1245,04JAN2023:23:30:52,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,1열,1154,72,1155,85,231,1155,CR(제어압연),1029,8,2조
PLT_1246,04JAN2023:23:37:35,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,2열,1154,65,1156,96,235,1156,CR(제어압연),1046,6,2조
PLT_1247,04JAN2023:23:49:13,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,2열,1162,82,1156,92,254,1156,CR(제어압연),1035,8,2조
PLT_1248,05JAN2023:00:01:48,불량,JS-SM490A,일본,C,30,2300,30700,적용,3호기,1열,1164,62,1159,84,226,1159,CR(제어압연),1034,8,2조
PLT_1249,05JAN2023:00:13:19,불량,JS-SM490A,일본,C,30,2300,30700,적용,3호기,2열,1165,79,1158,85,249,1158,CR(제어압연),1032,8,2조
PLT_1250,05JAN2023:00:18:48,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,1열,1164,77,1157,95,267,1157,CR(제어압연),1031,8,2조
PLT_1251,05JAN2023:00:28:36,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,2열,1160,65,1158,88,233,1158,CR(제어압연),1032,8,2조
PLT_1252,05JAN2023:00:34:38,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,1열,1153,74,1155,94,229,1155,CR(제어압연),1020,8,2조
PLT_1253,05JAN2023:00:47:35,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,2열,1160,71,1157,97,237,1157,CR(제어압연),1012,8,2조
PLT_1254,05JAN2023:00:53:57,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,1열,1155,73,1154,93,270,1154,CR(제어압연),1022,8,2조
PLT_1255,05JAN2023:01:01:17,불량,JS-SM490A,일본,C,30,2300,30700,적용,2호기,1열,1151,65,1155,90,254,1155,CR(제어압연),1031,8,2조
PLT_1256,05JAN2023:01:15:54,불량,JS-SM490A,일본,C,30,2300,30700,적용,1호기,2열,1163,105,1159,51,229,1159,CR(제어압연),1034,8,2조
PLT_1257,05JAN2023:01:28:36,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,1열,1159,103,1155,52,219,1155,CR(제어압연),1053,6,2조
PLT_1258,05JAN2023:01:34:23,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,2열,1158,73,1156,91,270,1156,CR(제어압연),1053,6,2조
PLT_1259,05JAN2023:01:39:45,불량,KR-A,한국,C,23,2300,34300,적용,2호기,2열,1143,67,1153,97,222,1153,CR(제어압연),1007,8,2조
PLT_1260,05JAN2023:01:47:54,불량,KR-A,한국,C,23,2300,34300,적용,1호기,1열,1160,107,1156,60,236,1156,CR(제어압연),1006,8,2조
PLT_1261,05JAN2023:01:54:09,양품,KR-A,한국,C,23,2300,34300,적용,1호기,2열,1153,91,1153,59,245,1153,CR(제어압연),997,8,2조
PLT_1262,05JAN2023:02:08:20,불량,LR-AH32,영국,C,20,2000,41900,적용,2호기,1열,1158,88,1153,53,201,1153,CR(제어압연),1002,8,2조
PLT_1263,05JAN2023:02:19:15,불량,NV-A32,영국,C,20,2000,41900,적용,2호기,1열,1158,88,1153,53,220,1153,CR(제어압연),1002,8,2조
PLT_1264,05JAN2023:02:33:49,불량,JS-SM490YB,일본,C,20,2200,42400,적용,2호기,2열,1155,95,1154,44,202,1154,CR(제어압연),986,7,2조
PLT_1265,05JAN2023:02:40:37,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,1열,1158,105,1154,52,234,1154,CR(제어압연),1043,6,2조
PLT_1266,05JAN2023:02:46:49,불량,JS-SM490A,일본,C,40,2200,30700,적용,3호기,2열,1161,105,1155,58,265,1155,CR(제어압연),1029,6,2조
PLT_1267,05JAN2023:02:57:31,불량,LR-AH32,영국,C,19,2300,36900,적용,1호기,1열,1159,99,1154,56,242,1154,CR(제어압연),1019,10,2조
PLT_1268,05JAN2023:03:02:34,양품,LR-AH32,영국,C,19,2000,42900,적용,1호기,2열,1150,82,1150,58,223,1150,CR(제어압연),989,10,2조
PLT_1269,05JAN2023:03:08:46,불량,JS-SM490YB,일본,C,20,2000,42800,적용,2호기,1열,1149,96,1149,44,202,1149,CR(제어압연),1021,8,2조
PLT_1270,05JAN2023:03:21:32,양품,JS-SM490YB,일본,C,20,2200,36600,적용,2호기,2열,1151,98,1151,40,220,1151,CR(제어압연),996,8,2조
PLT_1271,05JAN2023:03:26:43,불량,JS-SM490YB,일본,C,20,2000,42800,적용,3호기,1열,1154,91,1152,59,211,1152,CR(제어압연),1010,8,2조
PLT_1272,05JAN2023:03:39:26,불량,JS-SM490YB,일본,C,20,2100,43000,적용,3호기,2열,1150,97,1151,60,261,1151,CR(제어압연),1012,8,2조
PLT_1273,05JAN2023:03:46:56,불량,KS-SM400A,한국,C,40,2500,21500,적용,2호기,1열,1139,101,1144,38,238,1144,CR(제어압연),1029,6,2조
PLT_1274,05JAN2023:03:53:00,불량,JS-SM490YB,일본,C,20,2200,41500,적용,1호기,1열,1154,101,1152,53,220,1152,CR(제어압연),1002,7,2조
PLT_1275,05JAN2023:04:06:26,불량,JS-SM490A,일본,C,50,2500,18900,적용,1호기,2열,1132,93,1141,55,216,1141,CR(제어압연),1032,6,2조
PLT_1276,05JAN2023:04:20:25,불량,JS-SM490A,일본,C,38,2500,17900,적용,3호기,1열,1145,98,1150,60,225,1150,CR(제어압연),1048,8,2조
PLT_1277,05JAN2023:04:31:26,불량,KS-SM490A,한국,C,30,2500,27300,적용,3호기,2열,1149,89,1152,54,198,1152,CR(제어압연),1019,8,2조
PLT_1278,05JAN2023:04:41:52,불량,JS-SS400,일본,C,25,2500,31400,적용,1호기,1열,1145,101,1148,47,251,1148,CR(제어압연),1023,8,2조
PLT_1279,05JAN2023:04:47:55,불량,JS-SS400,일본,C,40,2500,16900,적용,2호기,2열,1139,103,1147,51,242,1147,CR(제어압연),1034,6,2조
PLT_1280,05JAN2023:05:00:38,불량,GL-A,독일,C,25,2500,36300,적용,1호기,2열,1129,97,1137,46,203,1137,CR(제어압연),1020,8,2조
PLT_1281,05JAN2023:05:10:18,불량,JS-SS400,일본,C,25,2500,36300,적용,1호기,2열,1129,97,1137,46,221,1137,CR(제어압연),1020,8,2조
PLT_1282,05JAN2023:05:21:10,불량,LR-A,영국,C,25,2500,36300,적용,1호기,2열,1129,97,1137,46,237,1137,CR(제어압연),1020,8,2조
PLT_1283,05JAN2023:05:32:00,불량,NV-A,영국,C,25,2500,36300,적용,1호기,2열,1129,97,1137,46,231,1137,CR(제어압연),1020,8,2조
PLT_1284,05JAN2023:05:46:30,불량,AB/A,미국,C,24,2600,42000,적용,2호기,1열,1135,96,1145,50,205,1145,CR(제어압연),1003,8,2조
PLT_1285,05JAN2023:05:59:07,불량,LR-A,영국,C,24,2600,42000,적용,2호기,1열,1135,96,1145,50,239,1145,CR(제어압연),1003,8,2조
PLT_1286,05JAN2023:06:11:50,불량,KR-A,한국,C,23,2300,34300,적용,2호기,2열,1133,103,1144,44,249,1144,CR(제어압연),1011,8,2조
PLT_1287,05JAN2023:06:25:18,불량,KR-A,한국,C,23,2300,34300,적용,3호기,1열,1135,88,1147,65,221,1147,CR(제어압연),1007,8,2조
PLT_1288,05JAN2023:06:36:11,불량,KR-A,한국,C,23,2300,34300,적용,3호기,2열,1133,89,1148,63,207,1148,CR(제어압연),1005,8,2조
PLT_1289,05JAN2023:06:45:26,불량,LR-AH32,영국,C,19,2500,36900,적용,1호기,2열,1133,61,1141,46,187,1141,CR(제어압연),1006,10,2조
PLT_1290,05JAN2023:06:54:13,양품,KR-A,한국,C,23,2300,34300,적용,1호기,1열,1139,64,1145,50,194,1145,CR(제어압연),998,8,2조
PLT_1291,05JAN2023:07:08:53,양품,BV-AH32,프랑스,C,20,2500,35700,적용,2호기,1열,1141,59,1147,48,199,1147,CR(제어압연),987,10,1조
PLT_1292,05JAN2023:07:19:59,양품,LR-AH32,영국,C,20,2500,35700,적용,2호기,1열,1141,59,1147,48,212,1147,CR(제어압연),987,10,1조
PLT_1293,05JAN2023:07:29:25,불량,JS-SM490YB,일본,C,16,2600,37300,적용,3호기,1열,1138,57,1148,57,182,1148,CR(제어압연),968,9,1조
PLT_1294,05JAN2023:07:35:47,양품,JS-SM400B,일본,C,18,2500,42700,적용,2호기,2열,1128,104,1146,52,254,1146,CR(제어압연),980,10,1조
PLT_1295,05JAN2023:07:46:36,양품,JS-SM490YB,일본,C,16,2600,37300,적용,3호기,2열,1140,107,1148,49,213,1148,CR(제어압연),973,10,1조
PLT_1296,05JAN2023:07:57:08,불량,JS-SM490YB,일본,C,16,2600,37300,미적용,1호기,1열,1153,67,1151,44,190,1151,CR(제어압연),976,10,1조
PLT_1297,05JAN2023:08:10:02,양품,BV-AH32,프랑스,C,15,2700,43600,적용,1호기,2열,1131,61,1138,47,165,1138,CR(제어압연),956,10,1조
PLT_1298,05JAN2023:08:22:08,양품,GL-A32,독일,C,15,2700,43600,적용,1호기,2열,1131,61,1138,47,206,1138,CR(제어압연),956,10,1조
PLT_1299,05JAN2023:08:29:23,양품,NK-KA32,일본,C,15,2700,43600,적용,1호기,2열,1131,61,1138,47,171,1138,CR(제어압연),956,10,1조
PLT_1300,05JAN2023:08:40:39,불량,JS-SM490YB,일본,C,16,2500,37400,적용,2호기,1열,1140,83,1149,50,206,1149,CR(제어압연),971,9,1조
PLT_1301,05JAN2023:08:51:41,불량,JS-SM490YB,일본,C,16,2500,37400,적용,2호기,2열,1152,73,1153,35,186,1153,CR(제어압연),985,9,1조
PLT_1302,05JAN2023:08:57:07,불량,JS-SM490YB,일본,C,16,2500,37400,미적용,3호기,1열,1144,56,1150,59,219,1150,CR(제어압연),972,10,1조
PLT_1303,05JAN2023:09:03:50,양품,JS-SM490YB,일본,C,16,2500,37400,적용,3호기,2열,1149,71,1151,51,181,1151,CR(제어압연),973,10,1조
PLT_1304,05JAN2023:09:11:56,양품,JS-SM490YB,일본,C,16,2500,37400,적용,1호기,1열,1145,62,1147,49,180,1147,CR(제어압연),968,10,1조
PLT_1305,05JAN2023:09:19:35,양품,JS-SM490YB,일본,C,15,2500,42400,적용,1호기,2열,1121,60,1132,49,191,1132,CR(제어압연),969,10,1조
PLT_1306,05JAN2023:09:28:27,양품,JS-SM490YB,일본,C,15,2500,42400,적용,2호기,1열,1138,58,1149,59,210,1149,CR(제어압연),973,10,1조
PLT_1307,05JAN2023:09:39:45,양품,GL-A32,독일,C,15,2600,42600,적용,2호기,2열,1148,60,1152,43,192,1152,CR(제어압연),993,10,1조
PLT_1308,05JAN2023:09:51:56,양품,BV-AH32,프랑스,C,15,2700,42100,적용,3호기,1열,1140,63,1149,62,195,1149,CR(제어압연),957,10,1조
PLT_1309,05JAN2023:10:02:00,불량,KR-A,한국,C,21,2800,44900,적용,3호기,2열,1146,64,1151,62,223,1151,CR(제어압연),971,7,1조
PLT_1310,05JAN2023:10:16:44,불량,AB/A,미국,C,22,2600,46000,미적용,1호기,1열,1134,61,1140,55,193,1140,CR(제어압연),972,8,1조
PLT_1311,05JAN2023:10:27:08,양품,JS-SS400,일본,C,22,2600,46000,적용,1호기,1열,1134,61,1140,55,221,1140,CR(제어압연),972,8,1조
PLT_1312,05JAN2023:10:36:54,양품,KR-A,한국,C,21,2800,44900,적용,1호기,2열,1114,60,1130,58,224,1130,CR(제어압연),959,8,1조
PLT_1313,05JAN2023:10:45:44,양품,BV-AH32,프랑스,C,20,2500,43500,적용,3호기,1열,1137,75,1145,48,207,1145,CR(제어압연),976,8,1조
PLT_1314,05JAN2023:10:54:18,양품,JS-SM490YB,일본,C,16,3100,41700,적용,3호기,2열,1133,68,1145,48,187,1145,CR(제어압연),913,10,1조
PLT_1315,05JAN2023:11:04:10,양품,KS-SM400B,한국,C,20,2700,46000,적용,2호기,1열,1136,57,1147,57,185,1147,CR(제어압연),956,8,1조
PLT_1316,05JAN2023:11:16:07,양품,KS-SS400,한국,C,20,2500,48500,적용,2호기,2열,1135,55,1147,47,187,1147,CR(제어압연),958,8,1조
PLT_1317,05JAN2023:11:29:33,양품,JS-SM490YB,일본,C,16,2800,49700,적용,1호기,1열,1137,61,1142,55,208,1142,CR(제어압연),945,10,1조
PLT_1318,05JAN2023:11:40:56,양품,JS-SM490YB,일본,C,16,2800,49700,적용,1호기,2열,1125,76,1138,66,208,1138,CR(제어압연),934,10,1조
PLT_1319,05JAN2023:11:55:03,양품,BV-B,프랑스,C,17,3000,39000,적용,2호기,1열,1110,64,1142,52,211,1142,CR(제어압연),951,10,1조
PLT_1320,05JAN2023:12:01:42,양품,LR-AH32,영국,C,17,3100,49200,적용,3호기,1열,1126,74,1147,55,206,1147,CR(제어압연),939,10,1조
PLT_1321,05JAN2023:12:09:11,양품,NV-A32,영국,C,17,3100,49200,적용,3호기,1열,1126,74,1147,55,189,1147,CR(제어압연),939,10,1조
PLT_1322,05JAN2023:12:16:38,양품,AB/AH32,미국,C,17,2900,54200,적용,3호기,2열,1140,64,1154,54,214,1154,CR(제어압연),947,10,1조
PLT_1323,05JAN2023:12:30:24,불량,BV-AH32,프랑스,C,17,2900,54200,적용,3호기,2열,1140,64,1154,54,182,1154,CR(제어압연),947,9,1조
PLT_1324,05JAN2023:12:38:33,양품,JS-SM490YB,일본,C,18,3100,29400,적용,2호기,2열,1112,57,1145,57,187,1145,CR(제어압연),970,10,1조
PLT_1325,05JAN2023:12:52:12,양품,JS-SM490YB,일본,C,18,3100,36500,적용,1호기,1열,1124,62,1139,57,186,1139,CR(제어압연),975,10,1조
